timestamp,open,high,low,close,volume
1767364200,6878.1099,6894.8701,6842.3101,6850.0898,0
1767367800,6850.2900,6871.2598,6830.7798,6844.3198,348515267
1767371400,6844.3501,6851.7900,6828.9902,6850.3701,235171932
1767375000,6850.4502,6853.9399,6832.3599,6835.8599,198587000
1767378600,6835.9302,6855.6401,6824.3101,6855.0498,215318000
1767382200,6855.0898,6865.2002,6855.0698,6858.6899,242181000
1767385800,6858.6201,6860.1499,6846.6401,6858.5400,366637000
1767623400,6892.1899,6913.3701,6891.5601,6912.8799,0
1767627000,6912.8398,6915.1802,6906.3301,6912.8301,429597243
1767630600,6913.2500,6920.3799,6908.5898,6909.9102,357080000
1767634200,6909.9800,6914.1699,6903.2202,6910.0298,290295000
1767637800,6910.1099,6914.2202,6907.2300,6908.3599,269003000
1767641400,6908.3198,6909.3901,6899.4399,6905.5698,318720000
1767645000,6905.5498,6907.4902,6897.7402,6902.7402,443689000
1767709800,6908.0298,6934.6001,6904.0200,6932.5200,0
1767713400,6932.5601,6932.5601,6909.9199,6916.3901,397549982
1767717000,6916.0898,6932.1602,6914.2598,6929.8501,307009000
1767720600,6929.8901,6937.6699,6929.8901,6934.5601,278722000
1767724200,6935.4102,6947.0000,6934.6699,6945.7002,266783000
1767727800,6945.7700,6947.4902,6943.8799,6945.4102,325965000
1767731400,6945.3901,6948.6899,6945.0498,6946.3501,289339000
1767796200,6945.0698,6957.3999,6937.2202,6943.1499,0
1767799800,6943.1499,6954.3398,6936.5801,6948.2402,403973792
1767803400,6948.2402,6965.6899,6947.8198,6962.9702,288188000
1767807000,6962.9600,6963.6401,6946.9302,6947.4800,286768000
1767810600,6947.5898,6957.5098,6940.3799,6942.3999,299182000
1767814200,6942.5298,6947.2300,6927.1099,6928.9302,323312000
1767817800,6928.8901,6928.8901,6919.1899,6921.5298,461884000
1767882600,6914.1099,6925.2402,6899.3301,6921.8398,0
1767886200,6921.8799,6925.0200,6910.8198,6916.4702,394520670
1767889800,6916.3301,6925.9502,6910.0801,6918.7300,303705000
1767893400,6918.8599,6931.2798,6913.8999,6920.9600,286586000
1767897000,6921.0400,6923.3701,6908.4600,6915.0601,268263000
1767900600,6915.1499,6921.8398,6911.5200,6921.0601,322524000
1767904200,6921.1401,6925.8599,6918.0498,6921.1001,450404000
1767969000,6927.8301,6959.0298,6917.6401,6957.0801,0
1767972600,6957.0298,6961.9302,6939.2100,6954.6499,363809199
1767976200,6954.7500,6969.5200,6951.0200,6968.0098,279719878
1767979800,6968.0601,6970.4102,6959.6802,6964.4302,258524000
1767983400,6964.4800,6974.5298,6964.3198,6974.1001,262600000
1767987000,6974.0698,6978.3599,6973.0200,6975.7402,297441000
1767990600,6975.6802,6976.9102,6965.6001,6965.9902,432111000
1768228200,6944.1201,6964.8701,6934.9502,6961.0400,0
1768231800,6961.2402,6972.6201,6955.0498,6967.5801,355852890
1768235400,6967.5098,6974.3398,6966.2998,6971.1099,292510145
1768239000,6971.1099,6977.2900,6966.4302,6976.7300,242624000
1768242600,6976.6899,6980.2300,6974.7998,6978.9399,240313000
1768246200,6978.8901,6986.3301,6977.5698,6978.8999,294145000
1768249800,6978.7998,6982.1899,6976.3901,6976.7202,412028000
1768314600,6977.4102,6985.8301,6945.6899,6951.6001,0
1768318200,6951.4702,6968.1499,6950.0698,6960.2002,390687517
1768321800,6960.1802,6977.0400,6958.3799,6970.9102,332187000
1768325400,6970.9399,6972.5498,6949.7900,6954.6001,265736000
1768329000,6954.6201,6961.3198,6947.0498,6954.8999,280236000
1768332600,6955.1001,6956.5200,6944.7700,6944.7700,315877000
1768336200,6944.7500,6964.3999,6938.7700,6962.9800,466252000
1768401000,6937.4102,6941.2998,6902.6699,6912.2402,643790394
1768404600,6912.3799,6917.5298,6889.7998,6916.1499,386004606
1768408200,6916.1001,6918.8799,6885.7402,6895.2300,334704000
1768411800,6895.1802,6900.5801,6886.3701,6900.4902,280193000
1768415400,6900.4902,6907.1201,6887.1802,6905.2700,287518000
1768419000,6905.3198,6920.3198,6897.6001,6915.4600,383088000
1768422600,6915.6802,6928.4102,6910.6802,6928.4102,497803000
1768487400,6969.4600,6972.1499,6956.7002,6963.6001,0
1768491000,6963.7900,6975.8501,6955.4600,6973.4502,366853752
1768494600,6973.5098,6979.3398,6969.2002,6969.5898,281121764
1768498200,6969.6401,6974.7300,6963.9600,6973.8501,259078000
1768501800,6973.7798,6976.9302,6960.0801,6961.0200,277925000
1768505400,6960.8799,6961.8599,6937.9302,6942.7002,335967000
1768509000,6942.7300,6946.6602,6938.2900,6944.9702,449106000
1768573800,6960.5400,6967.2998,6939.5601,6940.5801,0
1768577400,6940.5400,6951.9102,6925.0898,6951.0898,367405212
1768581000,6951.4600,6958.3999,6945.9800,6949.2402,307231000
1768584600,6949.2300,6955.7598,6942.6802,6954.0498,269700000
1768588200,6954.1099,6960.5000,6943.8701,6944.8501,260283000
1768591800,6944.7500,6954.0498,6944.5400,6945.7900,332205000
1768595400,6945.7300,6948.5298,6939.2300,6939.4600,502064000
1768919400,6865.2402,6865.2402,6833.2900,6862.0601,0
1768923000,6862.0098,6871.1699,6849.6602,6862.2300,424021087
1768926600,6862.3501,6866.7002,6845.4399,6847.5801,349561000
1768930200,6847.6802,6847.6802,6826.3599,6826.7998,303322000
1768933800,6826.6499,6827.1499,6800.7798,6803.4399,323905000
1768937400,6803.4502,6807.6401,6792.8599,6796.7202,400294000
1768941000,6796.8701,6799.8701,6789.0498,6796.7598,568552000
1769005800,6810.7100,6857.3799,6810.7100,6853.4302,0
1769009400,6853.4102,6874.8901,6853.2202,6865.9302,447863770
1769013000,6865.8599,6866.0298,6804.9600,6821.7500,371003000
1769016600,6821.7500,6832.3999,6810.1699,6828.6299,294431000
1769020200,6828.7300,6872.1602,6820.9502,6867.5698,325881000
1769023800,6867.6602,6910.3901,6867.6602,6876.8901,496307000
