timestamp,open,high,low,close,volume
1777593600,4639.0000,4643.5000,4630.5000,4631.7998,1414
1777597200,4631.6001,4634.1001,4625.8999,4632.6001,1704
1777600800,4632.6001,4648.1001,4628.0000,4630.5000,2608
1777604400,4630.1001,4643.5000,4628.8999,4638.6001,1655
1777608000,4637.7998,4640.2998,4620.2998,4620.3999,2509
1777611600,4620.7002,4628.2002,4614.1001,4616.2002,1957
1777615200,4616.2002,4619.3999,4602.2002,4606.7998,3120
1777618800,4606.0000,4609.7002,4586.7998,4589.5000,4557
1777622400,4589.7002,4594.0000,4575.8999,4580.2998,3541
1777626000,4580.1001,4584.0000,4570.0000,4573.6001,3221
1777629600,4573.7002,4587.3999,4572.3999,4577.8999,2204
1777633200,4577.7998,4590.6001,4573.0000,4590.0000,2684
1777636800,4589.5000,4619.2998,4586.0000,4602.1001,7746
1777640400,4601.6001,4640.8999,4596.8999,4637.5000,8223
1777644000,4636.8999,4673.0000,4635.7998,4643.6001,15612
1777647600,4644.0000,4659.2002,4630.3999,4654.3999,8564
1777651200,4654.0000,4661.2998,4644.8999,4650.6001,4390
1777654800,4650.2002,4654.5000,4638.3999,4641.2998,5506
1777658400,4641.7002,4642.7998,4625.2998,4636.1001,3419
1777662000,4636.2002,4639.6001,4621.0000,4623.0000,2750
1777665600,4623.0000,4644.5000,4619.0000,4644.5000,1556
1777845600,4633.2998,4640.8999,4623.5000,4630.7002,1470
1777849200,4630.0000,4632.3999,4622.3999,4625.0000,1025
1777852800,4624.7998,4627.8999,4612.5000,4623.6001,2027
1777856400,4624.7002,4625.3999,4603.7998,4624.2002,2219
1777860000,4624.0000,4629.8999,4602.0000,4616.8999,2830
1777863600,4616.6001,4627.8999,4609.6001,4627.7998,2393
1777867200,4626.5000,4626.5000,4615.7998,4616.6001,1787
1777870800,4616.0000,4624.0000,4603.2998,4610.2002,2980
1777874400,4610.1001,4611.8999,4594.5000,4599.7002,3014
1777878000,4599.2002,4604.3999,4588.6001,4589.7002,2486
1777881600,4589.8999,4592.6001,4584.5000,4587.5000,2895
1777885200,4587.8999,4595.2998,4582.0000,4586.0000,2029
1777888800,4586.6001,4586.8999,4535.0000,4573.2002,12623
1777892400,4573.5000,4581.7998,4562.3999,4571.1001,4966
1777896000,4571.2998,4590.3999,4570.3999,4579.2998,5534
1777899600,4579.6001,4588.1001,4566.2998,4575.0000,6823
1777903200,4574.8999,4594.7002,4564.3999,4572.7002,8032
1777906800,4572.7002,4577.8999,4520.6001,4531.6001,18313
1777910400,4531.3999,4537.1001,4510.1001,4520.3999,13140
1777914000,4521.1001,4541.7998,4520.8999,4532.5000,7255
1777917600,4532.8999,4535.2002,4519.7002,4526.2998,3044
1777921200,4525.8999,4536.8999,4521.0000,4527.6001,4753
1777924800,4527.5000,4533.8999,4521.2998,4532.3999,1757
1777932000,4534.0000,4535.8999,4524.7998,4527.0000,0
1777935600,4526.7998,4531.0000,4525.7002,4528.1001,832
1777939200,4528.6001,4540.1001,4522.7002,4538.8999,2745
1777942800,4538.8999,4551.5000,4534.5000,4550.3999,2723
1777946400,4550.5000,4556.3999,4544.0000,4548.2002,2298
1777950000,4548.1001,4551.7002,4541.3999,4544.7002,1477
1777953600,4543.5000,4545.7998,4537.0000,4543.0000,1649
1777957200,4543.0000,4561.2002,4540.3999,4555.2998,2799
1777960800,4555.2998,4561.5000,4543.2002,4557.5000,3315
1777964400,4557.8999,4568.1001,4553.2998,4555.3999,3304
1777968000,4555.3999,4569.3999,4555.2002,4568.2002,3248
1777971600,4568.6001,4570.5000,4561.1001,4566.5000,3505
1777975200,4566.7002,4567.2002,4550.0000,4554.1001,2786
1777978800,4554.0000,4575.5000,4550.1001,4572.8999,3866
1777982400,4572.7002,4585.3999,4564.2002,4574.7002,6663
1777986000,4575.0000,4596.2002,4575.0000,4589.7998,9660
1777989600,4590.2998,4597.5000,4576.3999,4593.2998,11254
1777993200,4593.6001,4595.1001,4579.2998,4579.3999,4376
1777996800,4579.3999,4579.8999,4564.6001,4572.1001,6343
1778000400,4571.7002,4573.6001,4563.7998,4570.2998,5086
1778004000,4570.5000,4576.5000,4568.0000,4571.7002,2391
1778007600,4571.6001,4572.0000,4562.2998,4566.0000,2512
1778011200,4566.0000,4570.7998,4564.8999,4567.7998,962
1778018400,4569.2998,4587.2002,4556.1001,4583.2002,0
1778022000,4583.5000,4606.2002,4579.3999,4604.5000,3333
1778025600,4604.1001,4631.2002,4598.2998,4629.7998,4719
1778029200,4629.8999,4639.7998,4620.3999,4636.3999,5513
1778032800,4636.2002,4651.7998,4635.7998,4650.6001,4722
1778036400,4650.6001,4662.0000,4648.0000,4653.5000,4686
1778040000,4653.6001,4664.3999,4653.2998,4660.0000,3436
1778043600,4660.0000,4674.7998,4655.6001,4673.8999,5023
1778047200,4673.8999,4680.2002,4667.7998,4679.5000,5370
1778050800,4679.7998,4693.2002,4668.5000,4692.3999,8958
1778054400,4692.7002,4714.2998,4682.7998,4712.0000,9457
1778058000,4712.0000,4720.2002,4699.7002,4713.3999,11803
1778061600,4713.2998,4734.6001,4707.3999,4729.6001,9749
1778065200,4729.3999,4732.7002,4702.0000,4703.2998,9417
1778068800,4703.2998,4704.7998,4671.0000,4694.3999,13878
1778072400,4694.1001,4719.2002,4679.5000,4713.5000,13571
1778076000,4713.3999,4728.7002,4708.7998,4714.2002,11787
1778079600,4714.2002,4717.2998,4699.2002,4699.2998,6023
1778083200,4699.0000,4703.5000,4690.6001,4694.0000,5182
1778086800,4693.8999,4699.1001,4689.7998,4694.7998,6487
1778090400,4695.1001,4701.2998,4692.7002,4696.7998,3132
1778094000,4697.1001,4711.2998,4697.1001,4703.0000,3765
1778097600,4703.5000,4710.3999,4695.7998,4703.1001,2125
1778104800,4702.2002,4709.2002,4698.0000,4704.1001,0
1778108400,4703.7002,4708.8999,4699.2998,4708.2002,1386
1778112000,4708.2998,4710.3999,4694.2002,4697.6001,2468
1778115600,4697.3999,4730.5000,4694.0000,4723.7002,6562
1778119200,4723.3999,4727.2998,4708.2002,4716.0000,2563
1778122800,4715.2002,4718.6001,4708.8999,4709.0000,1410
1778126400,4707.7002,4709.5000,4700.3999,4705.1001,2338
1778130000,4705.0000,4715.3999,4703.1001,4709.3999,2309
1778133600,4709.5000,4759.3999,4709.5000,4748.6001,7868
1778137200,4747.7998,4760.5000,4741.0000,4752.5000,6031
1778140800,4753.2002,4763.6001,4740.8999,4741.1001,6660
1778144400,4741.3999,4749.0000,4732.0000,4738.3999,5442
1778148000,4738.1001,4749.6001,4736.0000,4745.0000,3028
1778151600,4745.3999,4753.0000,4736.3999,4752.0000,4139
1778155200,4752.1001,4762.7002,4741.7002,4760.1001,8404
1778158800,4760.2002,4768.5000,4741.0000,4756.5000,11580
1778162400,4756.0000,4774.0000,4751.1001,4773.2998,13270
1778166000,4773.3999,4775.2002,4694.2998,4739.1001,12905
1778169600,4739.2998,4739.8999,4712.6001,4724.7998,11706
1778173200,4725.0000,4729.5000,4696.6001,4721.1001,25024
1778176800,4721.0000,4725.5000,4704.6001,4719.1001,6563
1778180400,4719.6001,4722.5000,4707.0000,4712.8999,4212
1778184000,4713.0000,4729.1001,4693.2998,4696.0000,4068
1778191200,4682.5000,4708.5000,4671.0000,4694.8999,0
1778194800,4694.3999,4714.3999,4693.8999,4713.2002,1629
1778198400,4713.3999,4718.5000,4702.7002,4710.0000,2412
1778202000,4710.1001,4734.2998,4709.1001,4731.2002,4467
1778205600,4731.1001,4741.3999,4715.3999,4721.7002,3497
