timestamp,open,high,low,close,volume
1775050200,6556.5601,6569.7402,6556.5601,6567.3198,0
1775050260,6567.3599,6567.3599,6561.0498,6562.4702,20354467
1775050320,6563.1699,6573.7100,6563.1699,6573.7100,15777310
1775050380,6573.9702,6576.5200,6572.9902,6576.5098,12921957
1775050440,6576.4199,6578.7002,6575.2202,6575.3398,13281249
1775050500,6575.7202,6576.5298,6571.7998,6576.4302,15065747
1775050560,6576.2402,6581.0698,6575.3799,6577.9302,14870662
1775050620,6577.9302,6578.6499,6575.9902,6578.5298,12519400
1775050680,6578.6699,6583.6899,6578.6699,6583.5098,12420627
1775050740,6583.4902,6585.1802,6582.3599,6583.7402,12073071
1775050800,6583.6299,6583.6299,6577.2798,6577.2798,12922228
1775050860,6577.1201,6577.7700,6574.8101,6575.4502,11157111
1775050920,6575.3398,6577.5498,6564.1699,6564.7598,14908808
1775050980,6564.7798,6564.9399,6558.2402,6558.2402,12174999
1775051040,6558.4702,6563.3198,6558.4702,6563.2300,11037668
1775051100,6563.3198,6568.3198,6561.9600,6562.5698,15642989
1775051160,6562.3799,6562.8901,6560.2598,6560.2598,11752804
1775051220,6560.2798,6560.9600,6556.1499,6556.1499,11814016
1775051280,6555.9199,6559.4702,6554.2998,6556.1802,12482410
1775051340,6556.2900,6557.0801,6554.2900,6556.0801,10864147
1775051400,6556.2798,6560.2500,6555.2998,6560.2500,11206668
1775051460,6560.8301,6567.0200,6560.7500,6565.4800,10629215
1775051520,6565.5601,6567.3701,6562.7300,6566.5200,9129039
1775051580,6566.6899,6571.8501,6566.6899,6568.6802,9136922
1775051640,6568.5498,6568.6299,6564.5298,6564.5298,10009076
1775051700,6564.2300,6566.4302,6561.2300,6566.2100,9764421
1775051760,6565.7798,6566.9600,6563.0601,6563.5698,8214969
1775051820,6563.6299,6569.8901,6563.2202,6565.8799,8750560
1775051880,6565.9302,6567.3799,6565.2798,6567.2300,7493596
1775051940,6567.2202,6567.9502,6564.7998,6567.4399,8312359
1775052000,6568.7598,6571.0298,6564.8501,6565.7202,11819140
1775052060,6566.2402,6573.0698,6566.2402,6571.3901,11318859
1775052120,6571.2900,6573.1299,6570.4199,6572.5601,9435096
1775052180,6572.5298,6576.0601,6571.6099,6572.4600,10144209
1775052240,6572.5898,6573.8398,6569.5400,6571.0098,9425823
1775052300,6570.8999,6574.3398,6570.8999,6571.3301,9491038
1775052360,6571.4702,6571.4902,6565.2402,6567.7500,9807232
1775052420,6567.8398,6574.5898,6567.8398,6572.7998,9998525
1775052480,6572.7300,6576.3599,6571.8999,6575.1802,8498347
1775052540,6575.2402,6576.2100,6570.9399,6572.0498,8977387
1775052600,6572.2002,6573.0601,6567.5298,6569.6899,8954306
1775052660,6570.0601,6570.0601,6564.7900,6565.1499,10418463
1775052720,6564.7402,6570.4399,6564.5801,6569.5601,9041873
1775052780,6569.7300,6569.9102,6565.9502,6567.4102,8357580
1775052840,6567.3701,6570.4302,6567.1401,6570.4199,7733831
1775052900,6570.2998,6573.9902,6570.1401,6572.8198,8501028
1775052960,6573.1201,6573.2900,6569.9800,6571.5298,8407203
1775053020,6571.1499,6571.9600,6567.5698,6568.1001,8578604
1775053080,6568.1099,6570.9600,6568.1001,6569.8301,7858318
1775053140,6570.0298,6571.9102,6567.1401,6571.9102,8840796
1775053200,6571.6602,6572.7100,6568.2500,6568.2500,8375028
1775053260,6568.4302,6574.9702,6568.4302,6574.7202,8525311
1775053320,6574.6899,6578.6899,6573.8901,6577.2202,8764190
1775053380,6576.8901,6576.8901,6573.2500,6575.2598,8487797
1775053440,6575.2500,6575.4702,6568.3398,6570.9902,9197618
1775053500,6570.7100,6573.7202,6569.7998,6573.6401,7471726
1775053560,6573.5601,6574.1201,6568.7100,6569.1099,9133710
1775053620,6568.9502,6571.6401,6568.7998,6571.0601,7982548
1775053680,6570.8701,6573.8398,6570.7402,6572.8301,6880354
1775053740,6573.1499,6575.2100,6573.1499,6574.7798,5936512
1775053800,6574.7700,6577.6401,6574.2002,6576.9102,8876327
1775053860,6577.3301,6580.2100,6577.2700,6579.1201,7319056
1775053920,6579.2402,6579.8501,6576.2598,6576.2598,7847718
1775053980,6576.0298,6576.2402,6570.1201,6571.1899,8397207
1775054040,6571.2700,6572.2402,6569.4702,6569.4702,7431351
1775054100,6569.9702,6569.9702,6566.2402,6566.6802,8232614
1775054160,6566.6699,6567.0200,6561.6401,6564.5000,8644901
1775054220,6564.8901,6566.6099,6563.1602,6566.6099,7304673
1775054280,6566.6499,6573.9399,6566.6499,6572.9902,8063844
1775054340,6572.2700,6584.9502,6572.2700,6579.4800,11560625
1775054400,6579.4800,6579.4800,6571.1802,6574.1001,7681614
1775054460,6574.1602,6576.4800,6573.7500,6576.3501,5580231
1775054520,6576.3198,6582.7300,6576.3198,6582.3799,6685649
1775054580,6581.9302,6583.9399,6579.3999,6580.7402,5931288
1775054640,6580.7402,6580.9199,6579.1499,6580.5698,5426161
1775054700,6580.7202,6582.0898,6579.1802,6580.1899,6696421
1775054760,6580.3999,6581.1499,6576.3501,6577.0098,7247294
1775054820,6577.3799,6580.7002,6576.4800,6580.6401,7014937
1775054880,6580.7500,6582.6802,6580.7500,6582.6001,5614340
1775054940,6583.0298,6587.6499,6582.7100,6587.3501,7970588
1775055000,6587.1099,6587.1499,6585.6299,6586.5801,7089140
1775055060,6586.4102,6587.6401,6583.2500,6587.0400,7211805
1775055120,6586.6201,6588.7100,6586.6201,6588.7100,7070862
1775055180,6588.4800,6592.4702,6588.3999,6591.3301,7898800
1775055240,6591.5400,6592.1401,6589.8701,6590.2900,10068793
1775055300,6590.2598,6590.3599,6587.9399,6588.4800,6920884
1775055360,6588.3501,6590.7002,6587.2002,6590.7002,7102996
1775055420,6590.7402,6592.1299,6590.2100,6590.3101,6111673
1775055480,6590.5698,6592.1001,6589.7202,6591.1602,6558024
1775055540,6591.2798,6591.6499,6588.8999,6590.1602,6847403
1775055600,6590.1499,6590.1899,6588.5601,6590.1499,7229574
1775055660,6590.2500,6592.0000,6590.1401,6591.8501,6824797
1775055720,6591.5498,6593.6201,6591.3198,6593.2598,6598960
1775055780,6593.2202,6593.8701,6591.9102,6592.4902,5915980
1775055840,6592.2998,6592.7500,6590.2998,6590.8701,7146978
1775055900,6590.8501,6591.8198,6588.9502,6591.6699,7111612
1775055960,6591.6602,6593.8398,6589.6299,6590.2798,8872662
1775056020,6590.4302,6594.0898,6590.1802,6594.0898,6086289
1775056080,6594.4702,6594.7798,6593.2598,6594.4199,4991000
1775056140,6594.5298,6595.1201,6594.3599,6594.7998,6006000
1775056200,6594.7402,6594.8398,6591.3398,6591.3799,6052000
1775056260,6591.2998,6593.3501,6590.9600,6593.0601,6059000
1775056320,6592.8501,6593.7798,6591.1499,6593.5000,5746000
1775056380,6593.5898,6594.0498,6591.8301,6591.8301,5378000
1775056440,6591.8101,6592.5098,6590.3901,6591.4199,6334000
1775056500,6591.3501,6591.9702,6590.2900,6591.0498,6357000
1775056560,6590.9199,6592.1602,6590.5698,6591.9102,5684000
1775056620,6591.8799,6592.3599,6589.9800,6590.3198,5586000
1775056680,6590.3101,6592.9902,6590.1899,6592.8501,5043000
1775056740,6593.0400,6593.9502,6592.7402,6593.8901,5928000
1775056800,6594.0898,6594.2202,6593.4502,6593.7998,4830000
1775056860,6593.5400,6594.3301,6591.4102,6591.4199,5913000
1775056920,6591.4902,6593.3701,6591.4902,6593.3501,6668000
1775056980,6593.4702,6594.9302,6593.4702,6593.9600,6455000
1775057040,6593.9702,6593.9702,6590.0200,6591.0601,8140000
1775057100,6591.1299,6591.6802,6590.4399,6591.1802,5597000
1775057160,6591.1699,6593.5098,6591.1001,6592.8901,7036000
1775057220,6593.2300,6593.3999,6589.7998,6590.9600,7903000
1775057280,6590.9600,6592.3599,6589.3198,6591.7700,6040000
1775057340,6591.4302,6591.4302,6588.5200,6588.5200,6015000
1775057400,6588.4902,6588.4902,6584.6602,6585.1499,7597000
1775057460,6585.2300,6591.0000,6585.2300,6591.0000,6234000
1775057520,6590.8398,6590.8398,6588.4502,6589.7402,4749000
1775057580,6589.7002,6589.7002,6588.3501,6588.9502,5304000
1775057640,6589.0498,6590.1201,6587.7402,6589.5801,6453000
1775057700,6589.4600,6593.9702,6589.4600,6593.1699,6319000
1775057760,6593.1802,6596.1499,6592.5498,6596.1499,5901000
1775057820,6596.0898,6597.5898,6594.1899,6594.3599,6893000
1775057880,6594.4600,6594.4600,6592.8701,6593.8198,5354000
1775057940,6593.8999,6595.4702,6593.5601,6595.4702,4869000
1775058000,6595.6001,6595.6001,6591.8301,6592.0098,6697000
1775058060,6592.0000,6593.6001,6592.0000,6592.2100,4914000
1775058120,6592.2002,6594.9302,6592.2002,6594.8198,4901000
1775058180,6594.8301,6596.2500,6594.1401,6596.2300,5273000
1775058240,6596.4302,6597.6802,6596.0898,6597.5200,4992000
1775058300,6597.5898,6599.2202,6597.3501,6597.9102,5475000
1775058360,6597.7598,6598.1001,6596.8501,6596.8501,5764000
1775058420,6596.2100,6598.3101,6595.4502,6598.2402,5583000
1775058480,6598.1802,6598.3198,6596.9302,6597.0601,4997000
1775058540,6597.0601,6598.1699,6597.0601,6597.3901,5211000
1775058600,6597.3398,6598.1899,6596.1299,6596.4502,5019000
1775058660,6596.4102,6598.1401,6595.7798,6597.5601,4791000
1775058720,6597.6699,6598.6899,6597.6499,6598.3101,4571000
1775058780,6598.2798,6600.9102,6598.2798,6600.6099,4777000
1775058840,6600.4902,6600.7900,6599.7100,6600.1001,4530000
1775058900,6600.1899,6601.7202,6599.9702,6601.5898,5966000
1775058960,6601.6401,6604.6899,6601.6401,6604.1602,6798000
1775059020,6603.7598,6605.2402,6603.4502,6604.7402,6261000
1775059080,6604.7402,6605.8701,6604.6499,6605.4502,5465000
1775059140,6605.4102,6605.4102,6603.2598,6603.3501,6051000
1775059200,6603.3501,6603.7998,6602.6401,6603.2100,5675000
1775059260,6603.1499,6603.7598,6602.7402,6603.3901,5389000
1775059320,6603.6602,6604.7998,6603.5000,6603.6899,5838000
1775059380,6603.6099,6603.6099,6601.9800,6602.0698,5943000
1775059440,6602.0200,6603.7402,6601.5601,6603.7402,4740000
1775059500,6603.8501,6605.1001,6603.7300,6605.0298,5462000
1775059560,6604.9800,6606.0000,6604.3301,6604.4102,4813000
1775059620,6604.3799,6605.3501,6602.5698,6602.6699,5300000
1775059680,6602.5400,6603.2900,6602.0400,6603.2900,4791000
1775059740,6603.2002,6605.2202,6603.1499,6605.1299,4882000
1775059800,6605.0898,6605.3398,6604.1001,6604.8901,4573000
1775059860,6604.8701,6605.1401,6601.1201,6601.7402,6563000
1775059920,6601.7998,6602.0400,6600.0698,6600.7500,5310000
1775059980,6600.9199,6602.7598,6600.9199,6602.4902,4845000
1775060040,6602.5298,6602.5698,6600.1499,6600.7798,4310000
1775060100,6600.7202,6602.4302,6600.1299,6602.3999,6244000
1775060160,6602.2300,6602.2300,6599.6802,6600.1602,5128000
1775060220,6600.2100,6600.6602,6599.5298,6600.0601,5330000
1775060280,6599.8599,6602.2598,6599.6099,6602.1499,4505000
1775060340,6602.2002,6604.2798,6602.1401,6603.2300,4581000
1775060400,6603.2700,6603.3398,6600.8901,6601.0898,4625000
1775060460,6601.0400,6601.1699,6600.3398,6600.5601,4558000
1775060520,6600.7100,6601.4199,6599.7700,6599.9199,5018000
1775060580,6600.0400,6601.2798,6599.8398,6600.8398,4281000
1775060640,6600.8398,6601.3901,6599.3901,6599.3901,4402000
1775060700,6599.4600,6599.6802,6598.3101,6598.6001,4908000
1775060760,6598.6699,6599.4600,6598.2300,6598.4199,3979000
1775060820,6598.4702,6599.8501,6597.8198,6599.8501,3971000
1775060880,6599.9600,6600.3799,6597.9399,6598.1602,3828000
1775060940,6598.1299,6598.1299,6596.4902,6596.8198,4060000
1775061000,6596.8198,6597.4502,6596.1602,6597.1899,5038000
1775061060,6597.2202,6597.3701,6594.2100,6594.2100,4452000
1775061120,6594.1499,6596.1099,6593.7798,6594.9302,5123000
1775061180,6595.1201,6596.8701,6594.9702,6596.1001,5435000
1775061240,6596.1699,6598.7500,6596.1699,6598.6201,4569000
1775061300,6598.6899,6600.7002,6598.6899,6600.5498,4942000
1775061360,6600.5698,6601.9502,6600.4199,6601.9502,4954000
1775061420,6602.0298,6602.0298,6601.2500,6601.5200,4100000
1775061480,6601.6001,6601.7798,6600.8398,6601.5298,3454000
1775061540,6601.4600,6601.5898,6600.8799,6601.3198,3804000
1775061600,6601.2900,6601.4702,6600.7700,6601.1802,4189000
1775061660,6601.2402,6601.6899,6600.5400,6601.1802,4379000
