timestamp,open,high,low,close,volume
1775001600,68224.4688,68232.4766,67823.2500,68230.6719,0
1775005200,68245.1172,68270.3047,67744.7734,67745.2344,0
1775008800,67733.9844,67843.6797,67565.3984,67588.2422,1002680320
1775012400,67599.8047,68124.7656,67599.8047,68083.9375,372232192
1775016000,68097.2188,68294.9141,68004.8750,68231.0469,0
1775019600,68220.0625,68650.8516,68114.7266,68399.7578,316989440
1775023200,68413.7344,69160.7578,68413.7344,69125.2656,785043456
1775026800,69153.9766,69204.4688,68651.3828,68651.3828,300101632
1775030400,68688.2266,68809.0859,68467.2656,68671.5391,244490240
1775034000,68611.5156,68690.4688,68383.8281,68618.8516,0
1775037600,68629.7500,68629.7500,68418.7969,68496.2500,367706112
1775041200,68539.9141,68696.3516,68513.2500,68687.2266,0
1775044800,68665.1641,68665.1641,68291.7656,68367.5938,622276608
1775048400,68346.6719,68558.5703,67969.1172,68173.1484,30470144
1775052000,68082.6953,68607.7188,68082.6953,68536.4609,0
1775055600,68579.0391,68897.7188,68427.7734,68897.7188,0
1775059200,68884.7578,68902.2969,68617.0703,68792.8516,0
1775062800,68801.2031,69104.8281,68238.0469,68238.0469,0
1775066400,68238.0391,68258.8828,67981.9141,68012.0234,219901952
1775070000,68054.7344,68238.9609,68034.3984,68152.3203,9646080
1775073600,68129.8047,68218.3047,67985.3672,68191.3203,0
1775077200,68171.5000,68485.8672,68169.2422,68421.5859,0
1775080800,68321.8203,68321.8203,68098.2578,68104.0859,0
1775084400,68119.2031,68207.4609,67999.7188,68077.8984,0
1775088000,68095.2656,68633.1484,68052.5313,68590.6563,0
1775091600,68375.3750,68375.3750,67099.5391,67328.8203,1548025856
1775095200,67302.9531,67302.9531,66686.6797,66880.6406,910004224
1775098800,66862.4531,66937.0000,66506.1250,66570.5469,399069184
1775102400,66580.9063,66614.1250,66230.2422,66318.2578,313384960
1775106000,66329.7031,66608.3984,66310.0703,66595.1875,55910400
1775109600,66585.0938,66743.8516,66544.0781,66641.4531,0
1775113200,66641.8516,66900.9531,66544.8672,66900.9531,0
1775116800,66908.1484,66908.1484,66454.4219,66454.4219,0
1775120400,66433.6719,66474.3672,66314.4844,66420.6641,190570496
1775124000,66443.3047,66466.6094,66225.1875,66444.2813,0
1775127600,66442.8750,66450.2344,66170.8438,66170.8438,157544448
1775131200,66202.0000,66202.0000,65967.6641,66032.3281,0
1775134800,66054.6719,66204.3047,65788.7500,66204.3047,384462848
1775138400,66215.8359,67029.8750,66212.8047,66939.2344,1230147584
1775142000,66779.7734,66940.8516,66669.2813,66784.3750,482181120
1775145600,66835.6563,67174.5156,66774.8281,67104.2500,293801984
1775149200,67010.4531,67384.4453,66671.0938,66671.0938,332353536
1775152800,66709.1953,66982.1641,66602.0156,66966.8984,59293696
1775156400,66975.2578,67069.6641,66899.7969,67024.1875,31543296
1775160000,66964.6328,67082.7266,66822.5469,66937.2734,0
1775163600,66932.4219,66981.0078,66759.9141,66912.7578,0
1775167200,66920.7031,67020.5078,66866.2109,67020.5078,0
1775170800,66980.1406,67071.5547,66862.4297,66889.0156,48594944
1775174400,66888.4766,66972.7188,66709.3203,66753.7578,0
1775178000,66775.6172,66881.6797,66495.8125,66599.8906,0
1775181600,66607.8828,66719.8281,66281.9844,66480.9688,0
